date,Co21EmisFR,Co21EmisUK,Co22EmisFR,Co22EmisUK
2020-10-01 00:00:00,76.792,27.536,76.792,27.536
2020-10-01 00:01:00,76.64800000000001,27.47772333333333,76.64800000000001,27.47772333333333
2020-10-01 00:02:00,76.61973333333334,27.531466666666663,76.61973333333334,27.531466666666663
2020-10-01 00:03:00,76.82400000000001,27.483833333333386,76.82400000000001,27.483833333333386
2020-10-01 00:04:00,76.44586666666666,27.54293333333333,76.44586666666666,27.54293333333333
2020-10-01 00:05:00,76.65,27.404516666666666,76.65,27.404516666666666
2020-10-01 00:06:00,76.85439999999998,36.6858,76.85439999999998,36.6858
2020-10-01 00:07:00,77.05906666666667,36.461985185185256,77.05906666666667,36.461985185185256
2020-10-01 00:08:00,73.4008,36.28437333333334,73.4008,36.28437333333334
2020-10-01 00:09:00,73.48440000000001,36.70870000000001,73.48440000000001,36.70870000000001
2020-10-01 00:10:00,73.45066666666666,37.26146666666667,73.45066666666666,37.26146666666667
2020-10-01 00:11:00,70.83239999999999,37.285250000000005,70.83239999999999,37.285250000000005
2020-10-01 00:12:00,11.407199999999998,37.30191111111118,11.407199999999998,37.30191111111118
2020-10-01 00:13:00,11.420133333333332,37.10823,11.420133333333332,37.10823
2020-10-01 00:14:00,11.433066666666665,36.987566666666666,11.433066666666665,36.987566666666666
2020-10-01 00:15:00,11.445999999999998,37.203900000000004,11.445999999999998,37.203900000000004
2020-10-01 00:16:00,11.433066666666665,36.922666666666665,11.433066666666665,36.922666666666665
2020-10-01 00:17:00,11.420133333333332,36.86610666666667,11.420133333333332,36.86610666666667
2020-10-01 00:18:00,11.407199999999998,36.723866666666716,11.407199999999998,36.723866666666716
2020-10-01 00:19:00,11.394266666666665,36.6244,11.394266666666665,36.6244
2020-10-01 00:20:00,11.381333333333332,37.065799999999996,11.381333333333332,37.065799999999996
2020-10-01 00:21:00,11.3684,36.90743333333338,11.3684,36.90743333333338
2020-10-01 00:22:00,17.09173333333333,36.95259333333333,17.09173333333333,36.95259333333333
2020-10-01 00:23:00,17.773866666666667,36.94418,17.773866666666667,36.94418
2020-10-01 00:24:00,17.52,36.8589333333333,17.52,36.8589333333333
2020-10-01 00:25:00,17.383333333333333,36.959500000000006,17.383333333333333,36.959500000000006
2020-10-01 00:26:00,17.246933333333335,36.85634074074072,17.246933333333335,36.85634074074072
2020-10-01 00:27:00,17.1108,36.89437,17.1108,36.89437
2020-10-01 00:28:00,17.0912,36.91810666666667,17.0912,36.91810666666667
2020-10-01 00:29:00,17.0716,36.92575333333333,17.0716,36.92575333333333
2020-10-01 00:30:00,16.936,37.49000000000002,16.936,37.49000000000002
2020-10-01 00:31:00,16.955466666666666,37.31142333333333,16.955466666666666,37.31142333333333
2020-10-01 00:32:00,16.858666666666664,36.77152,16.858666666666664,36.77152
2020-10-01 00:33:00,16.878,36.50526,16.878,36.50526
2020-10-01 00:34:00,16.897333333333332,36.36242222222227,16.897333333333332,36.36242222222227
2020-10-01 00:35:00,16.916666666666668,36.294733333333326,16.916666666666668,36.294733333333326
2020-10-01 00:36:00,16.936,30.144399999999997,16.936,30.144399999999997
2020-10-01 00:37:00,16.838400000000004,27.506406666666663,16.838400000000004,27.506406666666663
2020-10-01 00:38:00,16.8576,27.512093333333336,16.8576,27.512093333333336
2020-10-01 00:39:00,15.353200000000001,27.474766666666614,15.353200000000001,27.474766666666614
2020-10-01 00:40:00,15.957333333333334,27.50733333333334,15.957333333333334,27.50733333333334
2020-10-01 00:41:00,15.975466666666668,27.464606666666665,15.975466666666668,27.464606666666665
2020-10-01 00:42:00,15.9936,27.545600000000054,15.9936,27.545600000000054
2020-10-01 00:43:00,16.011733333333336,27.572813333333336,16.011733333333336,27.572813333333336
2020-10-01 00:44:00,15.912,27.574918518518555,15.912,27.574918518518555
2020-10-01 00:45:00,15.930000000000001,27.584200000000003,15.930000000000001,27.584200000000003
2020-10-01 00:46:00,15.7584,27.589893333333332,15.7584,27.589893333333332
2020-10-01 00:47:00,15.587600000000002,27.57943,15.587600000000002,27.57943
2020-10-01 00:48:00,15.5344,27.48816,15.5344,27.48816
2020-10-01 00:49:00,15.481200000000001,27.39685,15.481200000000001,27.39685
2020-10-01 00:50:00,12.876,27.38633333333333,12.876,27.38633333333333
2020-10-01 00:51:00,11.213199999999999,27.489,11.213199999999999,27.489
2020-10-01 00:52:00,11.174399999999999,27.446146666666664,11.174399999999999,27.446146666666664
2020-10-01 00:53:00,11.135599999999998,27.435626666666668,11.135599999999998,27.435626666666668
2020-10-01 00:54:00,11.0968,27.52397777777776,11.0968,27.52397777777776
2020-10-01 00:55:00,11.057999999999998,27.463116666666668,11.057999999999998,27.463116666666668
2020-10-01 00:56:00,11.019199999999998,27.45258666666667,11.019199999999998,27.45258666666667
2020-10-01 00:57:00,11.0936,27.53919,11.0936,27.53919
2020-10-01 00:58:00,11.0544,27.52866666666667,11.0544,27.52866666666667
2020-10-01 00:59:00,11.0152,27.473595833333334,11.0152,27.473595833333334
2020-10-01 01:00:00,10.976,27.7182,10.976,27.7182
2020-10-01 01:01:00,10.989066666666668,27.723903333333332,10.989066666666668,27.723903333333332
2020-10-01 01:02:00,10.889866666666665,27.76202,10.889866666666665,27.76202
2020-10-01 01:03:00,10.9028,27.783939999999998,10.9028,27.783939999999998
2020-10-01 01:04:00,16.542399999999997,27.796859259259186,16.542399999999997,27.796859259259186
2020-10-01 01:05:00,17.238,27.698066666666666,17.238,27.698066666666666
2020-10-01 01:06:00,17.032799999999998,27.719979999999996,17.032799999999998,27.719979999999996
2020-10-01 01:07:00,16.94,27.725676666666665,16.94,27.725676666666665
2020-10-01 01:08:00,16.846933333333332,27.666466666666672,16.846933333333332,27.666466666666672
2020-10-01 01:09:00,16.753600000000002,27.611287500000003,16.753600000000002,27.611287500000003
2020-10-01 01:10:00,16.773333333333333,27.645366666666668,16.773333333333333,27.645366666666668
2020-10-01 01:11:00,16.6796,27.63841481481478,16.6796,27.63841481481478
2020-10-01 01:12:00,16.699199999999998,27.67296,16.699199999999998,27.67296
2020-10-01 01:13:00,16.605066666666666,27.629910000000002,16.605066666666666,27.629910000000002
2020-10-01 01:14:00,16.510666666666665,27.781800000000004,16.510666666666665,27.781800000000004
2020-10-01 01:15:00,16.644,27.689999999999998,16.644,27.689999999999998
2020-10-01 01:16:00,16.529999999999998,27.760693333333336,16.529999999999998,27.760693333333336
2020-10-01 01:17:00,16.529999999999998,27.83141333333333,16.529999999999998,27.83141333333333
2020-10-01 01:18:00,16.529999999999998,27.8046,16.529999999999998,27.8046
2020-10-01 01:19:00,16.529999999999998,27.8103,16.529999999999998,27.8103
2020-10-01 01:20:00,16.416,27.755,16.416,27.755
2020-10-01 01:21:00,12.767999999999999,27.8217,12.767999999999999,27.8217
2020-10-01 01:22:00,14.592,34.28791333333333,14.592,34.28791333333333
2020-10-01 01:23:00,15.504000000000001,37.257290000000005,15.504000000000001,37.257290000000005
2020-10-01 01:24:00,15.504000000000001,37.1184,15.504000000000001,37.1184
2020-10-01 01:25:00,15.504000000000001,37.30692592592591,15.504000000000001,37.30692592592591
2020-10-01 01:26:00,15.504000000000001,37.16617333333333,15.504000000000001,37.16617333333333
2020-10-01 01:27:00,15.39,37.05975,15.39,37.05975
2020-10-01 01:28:00,15.39,36.82293333333334,15.39,36.82293333333334
2020-10-01 01:29:00,15.276000000000002,36.73992962962956,15.276000000000002,36.73992962962956
2020-10-01 01:30:00,15.276000000000002,36.5935,15.276000000000002,36.5935
2020-10-01 01:31:00,15.073333333333334,36.356433333333335,15.073333333333334,36.356433333333335
2020-10-01 01:32:00,14.421333333333335,34.44330370370366,14.421333333333335,34.44330370370366
2020-10-01 01:33:00,10.976,27.77593,10.976,27.77593
2020-10-01 01:34:00,10.910666666666666,27.846859999999996,10.910666666666666,27.846859999999996
2020-10-01 01:35:00,10.845333333333334,27.722016666666665,10.845333333333334,27.722016666666665
2020-10-01 01:36:00,10.780000000000001,27.834666666666735,10.780000000000001,27.834666666666735
2020-10-01 01:37:00,10.714666666666666,27.66805,10.714666666666666,27.66805
2020-10-01 01:38:00,10.649333333333335,27.690026666666668,10.649333333333335,27.690026666666668
2020-10-01 01:39:00,10.584,27.744670000000003,10.584,27.744670000000003
2020-10-01 01:40:00,12.772666666666668,27.783,12.772666666666668,27.783
2020-10-01 01:41:00,15.04,27.826788888888835,15.04,27.826788888888835
2020-10-01 01:42:00,14.840000000000002,27.745320000000003,14.840000000000002,27.745320000000003
2020-10-01 01:43:00,14.746666666666668,27.78366666666667,14.746666666666668,27.78366666666667
2020-10-01 01:44:00,14.758,27.80568,14.758,27.80568
2020-10-01 01:45:00,14.663999999999998,27.867666666666597,14.663999999999998,27.867666666666597
2020-10-01 01:46:00,16.140666666666668,27.898786666666666,16.140666666666668,27.898786666666666
2020-10-01 01:47:00,20.43626666666667,27.87176,20.43626666666667,27.87176
2020-10-01 01:48:00,20.2536,27.86108,20.2536,27.86108
2020-10-01 01:49:00,20.174933333333332,27.932209999999998,20.174933333333332,27.932209999999998
2020-10-01 01:50:00,19.991333333333333,27.805148148148167,19.991333333333333,27.805148148148167
2020-10-01 01:51:00,20.0168,27.84537,20.0168,27.84537
2020-10-01 01:52:00,19.832399999999996,27.900159999999996,19.832399999999996,27.900159999999996
2020-10-01 01:53:00,19.752533333333332,27.840333333333337,19.752533333333332,27.840333333333337
2020-10-01 01:54:00,19.6724,27.87876,19.6724,27.87876
